level,symbol,segment_class,n_languages,pct_languages,pct_l1_weighted,pct_total_weighted,l1_with,total_with,top_allophones,merged_strict_variants
lumped,e,vowel,1646,0.75609,0.73374,0.74976,4515804858,7753565742,ɛ(115) ẽ(68) ɪ(22) ə(19) e̥(17) i(17) ei(8) ḛ(8),eʱ eː eˑ ĕ ë ëː e̝ e̞ e̞ː ĕ̞ ë̞ e̠ e̠̞ e̯
lumped,o,vowel,1620,0.74414,0.708,0.61161,4357411978,6324910209,ɔ(93) õ(76) u(29) ʊ(20) o̥(18) o̰(9) ə(8) ɤ(8),oː oˑ ŏ ö o̝ o̞ o̞ː ŏ̞ ö̞ o̟ o̟ˑ o̟̞ o̠ o̯
lumped,ʃ,consonant,763,0.35048,0.59082,0.72083,3636220152,7454313325,ʒ(14) ʃʲ(11) s(8) tʃ(5) ʃʷ(5) ʂ(4) ɕ(3) hʲ(1),ʃʰ ʃː ʃˑ ʃ̞ ʃ̺ ʰʃ
lumped,ŋ,consonant,1413,0.64906,0.5878,0.65306,3617631566,6753502848,ŋʷ(23) ɲ(19) ŋʲ(14) m(13) n(13) ŋ̥(11) ŋɡ(9) ŋm(7),ŋʰ ŋʱ ŋː ŋˑ ŋ̞ ŋ̟ ŋ̩ ʱŋ
lumped,tʃ,consonant,920,0.4226,0.5612,0.63355,3453916451,6551804010,tʃʰ(101) dʒ(28) ts(11) tʃʷ(9) ʰtʃ(7) c(6) ʃ(6) tʃʲ(5),t̟ʃ̟ t̠ʃ t̠ʃʰ t̠ʃʰː t̠ʃː t̠ʃ̺ t̠ʃ̺ʰ t̠ːʃ t̺ʃ̺ t̻ʃ̻ ʰt̠ʃ ʰt̠ʃʰ ʰt̠ʃː
lumped,h,consonant,1242,0.57051,0.54964,0.62341,3382786945,6446932432,x(32) ɦ(27) hʷ(10) h̃(8) ç(7) hʲ(6) ɸ(5) χ(4),hː
lumped,ɛ,vowel,860,0.39504,0.49719,0.59406,3059982176,6143387077,ɛ̃(48) e(42) æ(20) ɛ̥(12) ə(9) ɪ(3) œ(3) ɜ(3),ɛː ɛˑ ɛ̆ ɛ̝ ɛ̝ː ɛ̞ ɛ̠ ɛ̠ː ɛ̯
lumped,z,consonant,713,0.32751,0.49173,0.6256,3026360678,6469538935,ʒ(38) dz(14) zʲ(11) dʒ(10) s(10) z̥(8) zʷ(7) s͉(5),zː z̞̩ z̟ z̠ z̩ z̪ z̪ː z̪̻ z̺ z̻ z̻ː ʱz
lumped,ɔ,vowel,820,0.37667,0.49055,0.56702,3019116410,5863779206,ɔ̃(50) o(20) ɔ̥(9) ɒ(4) ø(3) ɤ(2) ʊ(2) ɔ̤(2),ɔː ɔˑ ɔ̆ ɔ̝ ɔ̝ː ɔ̞ ɔ̞ː ɔ̯ ɔ̽
lumped,ə,vowel,523,0.24024,0.48524,0.58739,2986425540,6074409608,ə̃(17) a(12) ɐ(8) ɨ(8) ə̥(6) i(6) e(6) ɪ(5),əː əˑ ə̆ ə̞̆ ə̟ ə̟̆ ə̯
lumped,x,consonant,395,0.18144,0.39258,0.36365,2416160979,3760616553,h(16) xʷ(11) ɣ(11) xʲ(10) ç(9) χ(8) ɦ(2) ɡ(2),xʰ xː x̠
lumped,ts,consonant,575,0.26412,0.34885,0.28033,2146992202,2899039311,tsʰ(70) tʃ(44) dz(16) tsʲ(7) s(7) z(6) tsʷ(5) ʰts(5),tsʰ tsʰː tsː ts̪ ts̺ ts̻ tːs t̟s̟ t̪s t̪s̪ t̪s̪ʰ t̪s̪ː t̪̻s̪̻ t̺s̺ t̺s̺ʰ t̺s̺ː t̻s̪̻ t̻s̻ t̻s̻ʰ t̻s̻ː ʰts ʰtsʰ ʰtsː
lumped,v,consonant,603,0.27699,0.34608,0.43749,2129978403,4524249638,w(16) vʲ(13) vʷ(10) β(10) f(9) ʋ(9) v̥(7) ɸ(3),vʱ vː v̩
lumped,æ,vowel,161,0.07395,0.3328,0.40021,2048231610,4138711835,ɛ(8) æ̃(5) a(3) e(1) æə(1) ə(1) ɒ(1) ɑ(1),æː æˑ
lumped,ɲ,consonant,962,0.44189,0.32636,0.28565,2008597255,2954050324,ŋ(16) n(11) m(8) ɲ̥(7) j̃(6) ɲʷ(6) ɲʲ(5) j(3),ɲʱ ɲː ɲ̟ ɲ̠ ɲ̩ ɲ̻ ɲ̻̟ ʱɲ
lumped,dʒ,consonant,612,0.28112,0.31854,0.45678,1960438256,4723765923,ʒ(14) ndʒ(13) tʃ(10) dʒʷ(9) dʒʲ(6) dʒʱ(4) dz(3) tʃ͉(3),d̟ʒ̟ d̠ʒ d̠ʒʰ d̠ʒʱ d̠ʒː d̠ːʒ d̪ʒ d̺ʒ̺ d̻ʒ̻
lumped,ɪ,vowel,330,0.15158,0.27356,0.38842,1683607411,4016753991,i(20) ɪ̃(15) ɪ̥(7) e(6) ɛ(4) ɨ(3) ə(3) ɯ(2),ɪː ɪ̆ ɪ̈ ɪ̈ː ɪ̝ ɪ̝ː ɪ̞ ɪ̞̈ ɪ̠ ɪ̯
lumped,ʊ,vowel,306,0.14056,0.27219,0.39006,1675225805,4033752888,ʊ̃(14) o(12) u(10) ʊ̥(8) ɔ(5) ʊ˞(2) ʊ̰(2) ʊ̤(2),ʊː ʊ̆ ʊ̈ ʊ̈ː ʊ̞ ʊ̞̈ ʊ̟ ʊ̯ ʊ̽
lumped,õ,vowel,320,0.14699,0.2614,0.24071,1608787054,2489310295,ɔ̃(5) ũ(2) ʌ̃(1) ɤ̃(1) õ̰(1) ə(1) ʌ(1) o(1),õ õː ŏ̃ õ̞ õ̞ː
lumped,ɖ,consonant,166,0.07625,0.25664,0.22916,1579472521,2369810114,ɽ(8) ɖʱ(6) ɖʲ(2) dˀ(1) ɖˀ(1) ɖⁿ(1) ɖˡ(1) ɖʷˠ(1),ɖʰ ɖʱ ɖː ʱɖ
lumped,ʈ,consonant,358,0.16445,0.25646,0.22887,1578380998,2366846799,ʈʰ(32) ɖ(11) ʈʲʰ(2) ɽ(2) ʈˀ(1) ʈⁿ(1) ʈˡ(1) ʈʷˠ(1),ʈʰ ʈʰː ʈː ʈ̟ ʈ̺ ʰʈ
lumped,y,vowel,128,0.0588,0.25523,0.24617,1570805348,2545716653,yə(2) ʏ(2) y̥(1) ɔ(1) ø(1) œ(1) j(1) ʒ(1),yː yˑ y̆ y̞ y̠
lumped,ẽ,vowel,295,0.13551,0.23366,0.20159,1438093661,2084760852,ɛ̃(4) e(1) ẽi(1),ẽ ẽː ẽ̞ ẽ̞ː
lumped,ʂ,consonant,132,0.06063,0.2273,0.20463,1398895115,2116197915,ʂɻ(1) ʐ(1) s(1) ʃ(1),ʂʰ ʂː ʂ̻
lumped,ʒ,consonant,314,0.14424,0.22314,0.31097,1373329648,3215802009,dʒ(11) ʃ(6) ʃ͉(5) ʒ̥(5) j(3) ʒʲ(3) ʑ(3) ʐ(2),ʒː ʒ̩ ʒ̺
lumped,ç,consonant,99,0.04548,0.21887,0.20162,1347064129,2084992668,x(2) çʰ(1) s(1) ch(1) h(1) ʲh(1) j̥(1),çʰ çː ç̟
lumped,cç,consonant,96,0.0441,0.21687,0.19659,1334720626,2033036024,cçʰ(5) c(4) ɟʝ(3) ʃ(3) ç(1) ɟ̥ʝ(1),cçʰ cçː
lumped,ai,vowel,105,0.04823,0.21326,0.22473,1312527079,2324027025,ɑi(5) ɐi(3) aɪ(1) ʌi(1) ãĩ(1) ɛi(1) ae(1) ɐ(1),ai̯ ai̯ː aːi aːĭ aːi̯ äi äi̯ a̟i ɐi ɐi̯ ɑi ɑi̯ ɑːi̯
lumped,ĩ,vowel,431,0.19798,0.21192,0.19101,1304247564,1975334417,ɪ̃(7) ḭ̃(1) ĩˤ(1) i(1) ỹ(1) ĩi(1) ŋ(1) ɴ(1),ĩ ĩː ĩ̞ ĩ̯
lumped,au,vowel,84,0.03859,0.2091,0.22039,1286935596,2279120577,ɑu(4) ɐu(2) ʌʊ(1) oʊ(1) aʊ(1) ao(1) ɔ(1) o(1),auː au̯ aːu aːŭ aːu̯ äu̯ äu̽ ɐu ɑu ɑuː ɑu̯
lumped,ʔ,consonant,823,0.37804,0.2069,0.20263,1273354403,2095494073,ʔʲ(4) ʔʰ(3) ʔʷ(2) h(2) ɦ(2) q(2) k(2) wˀ(1),ʔː
lumped,ũ,vowel,402,0.18466,0.20181,0.18484,1242047173,1911540091,ʊ̃(3) m(1) õ(1) ỹ(1) ũˤ(1) ɨ̃(1) ɔ̃(1) w̃(1),ũ ũː ŭ̃ ũ̯
lumped,χ,consonant,144,0.06615,0.19084,0.16008,1174515326,1655451116,x(3) χʲ(3) h(2) ʁ(2) q(2) ʀ̥(1) χˤ(1) ɕ(1),χː
lumped,tɕ,consonant,88,0.04042,0.18664,0.15381,1148653634,1590554546,tɕʰ(13) c(1) cʰ(1) t(1) ʔc(1) ʔcʰ(1) ʔtɕ(1) ɕ(1),tɕʰ tɕʰː tɕː t̟ɕ̟ t̟ːɕ̟ t̺ɕ̺ t̻ɕ̻ t̻ɕ̻ʰ ʰtɕ ʰtɕʰ
lumped,ɤ,vowel,69,0.03169,0.18554,0.15198,1141901618,1571727371,ɤ̥(3) ɯ(3) ə(2) ɤɰ(1) oɤ(1) e(1) ɪ(1) o(1),ɤː ɤˑ ɤ̝ ɤ̞ ɤ̞ː ɤ̞̆ ɤ̟ ɤ̯
lumped,b̤,consonant,39,0.01791,0.18445,0.1642,1135198900,1698079575,β(2) b(2) mb̤(1),b̤ʱ b̤ː
lumped,d̤,consonant,37,0.017,0.17992,0.16113,1107305300,1666275426,d(2) nd̤(1),d̪̤ d̪̤ʱ d̪̤ː d̻̤ʱ
lumped,iu,vowel,28,0.01286,0.17827,0.15025,1097144060,1553766630,,iu̯ iːŭ i̯u i̯uː
lumped,ɖ̤,consonant,26,0.01194,0.17577,0.15801,1081810000,1634039444,ɽ̤(2) ɳɖ̤(1) ɖ(1),ɖ̤ʱ ɖ̤ː
lumped,ei,vowel,47,0.02159,0.17314,0.15122,1065603340,1563867208,ɛi(1) e(1),ei̯ eːi̯ e̞i
lumped,ou,vowel,34,0.01562,0.17045,0.14762,1049029830,1526545818,ɔʊ(1),ou̯ oːu oːu̯ o̞u
lumped,ia,vowel,51,0.02343,0.17006,0.14073,1046623742,1455329977,iɑ(2),iaː ia̟ iɐ iɑ i̞ä i̯a i̯aː i̯ɑ
lumped,uə,vowel,25,0.01148,0.16902,0.14166,1040262482,1464910860,,uə̯ uːə u̯ə
lumped,θ,consonant,83,0.03813,0.16841,0.28925,1036474005,2991273039,ð(5) t(3) θ̬(2) tθ(1) nθ(1) w(1) j(1) f(1),θː θ̪ θ̻
lumped,ʐ,consonant,64,0.0294,0.16586,0.13984,1020805215,1446122005,ʐˀ(1) ʂ(1) ʐd(1) ʐʰ(1),ʐ̻ ʱʐ
lumped,ɕ,consonant,81,0.03721,0.16471,0.13848,1013683902,1432090460,s(2) ʒ(1) sʲ(1) ʃ(1),ɕʰ ɕː ɕ̟ ɕ̟ː
lumped,ie,vowel,33,0.01516,0.16264,0.13474,1000996313,1393354534,e(2) iɛ(1),ieː ie̞ iːe i̞e̞ i̯e i̯e̞
lumped,ɥ,consonant,35,0.01608,0.16256,0.16111,1000480000,1666126911,y(2) ʝʷ(1) ɥ̥(1),
lumped,ʊ̃,vowel,65,0.02986,0.16251,0.15404,1000143100,1593008052,ɯ̃(1),ʊ̃ː
lumped,ua,vowel,47,0.02159,0.16056,0.13523,988153713,1398454409,ɣua(1) ʊɛ(1) ʊa(1),uaː uä ua̟ uɐ uɑ uːa u̯a u̯aː u̯ɑ
lumped,iau,vowel,6,0.00276,0.157,0.13172,966258500,1362142837,,iäu̽ iɑu i̯au i̯au̯
lumped,ʈʂ,consonant,76,0.03491,0.15695,0.13382,965937172,1383865262,ʈʂʰ(10) ʈ(2) ɖʐ(1) ts(1),ʈʂʰ ʈʂː ʈ̻ʂ̻ ʰʈʂʰ
lumped,ɪ̃,vowel,72,0.03307,0.15543,0.14933,956584130,1544242811,,ɪ̃ː
lumped,ʎ,consonant,93,0.04272,0.15161,0.09587,933103315,991474571,l̥ʲ(2) ʎ̥(1) ʎʱ(1) l(1) j(1) ʝ(1) lʲ(1),ʎʱ ʎː ʎ̟ ʎ̻ ʎ̻̟
lumped,uo,vowel,13,0.00597,0.15117,0.12831,930350200,1326902125,,uoː uo̞ u̯o u̯oː
lumped,uai,vowel,5,0.0023,0.15084,0.1281,928328500,1324717501,,uɑi u̯ai u̯ai̯
lumped,ə˞,vowel,6,0.00276,0.14921,0.12813,918344100,1324992608,,ə˞ː
lumped,uei,vowel,3,0.00138,0.14916,0.12829,918038500,1326699211,,uei̯ u̯ei̯
lumped,a˞,vowel,5,0.0023,0.14916,0.12809,918034100,1324652759,ɐ˞(1) ɜ˞(1),a˞ː a̟˞ ɑ˞
lumped,ye,vowel,3,0.00138,0.14916,0.12809,918014100,1324632759,,
lumped,iou,vowel,1,0.00046,0.14916,0.12809,918000000,1324618659,,
lumped,ã,vowel,415,0.19063,0.14734,0.1526,906801659,1578100108,æ̃(3) ʌ̃(1) ə̃(1) ɒ̃(1) ãˤ(1) a(1),ã ãː ã̈ ã̈ː ẵ ã̟ ã̟ː
lumped,ɦ,consonant,68,0.03124,0.14728,0.14938,906426467,1544756466,h(5) x(2) ɦʲ(1) ɦˠ(1) ɦʷˠ(1) ɦ̃(1) ɦ̥(1) ∅(1),
lumped,æ̃,vowel,48,0.02205,0.13362,0.13826,822363355,1429820404,ã(1),æ̃ː æ̞̃
lumped,ɯ,vowel,150,0.0689,0.11863,0.07367,730135486,761845107,ɯ̥(6) ɤ(6) ɯ̃(4) ʊ(3) ɰ(2) u(2) ə(2) ɯɰ(1),ɯː ɯˑ ɯ̆ ɯ̝ ɯ̞ ɯ̞̆ ɯ̞̯ ɯ̟ ɯ̽ ɯ̽ː
lumped,ʋ,consonant,44,0.02021,0.11297,0.11907,695306868,1231300760,w(4) β(2) ʋ̃(1) ʋʲ(1) u(1) ʍ(1) b(1) v(1),ʋː ʋ̩
lumped,ɳ,consonant,308,0.14148,0.11078,0.08837,681793207,913883429,ɽ̃(3) ɳ̥(2) ɳʲ(1) ɳʱ(1) ʲɳ(1) ɳʷ(1),ɳʱ ɳ̟ ɳ̺
lumped,ɔ̃,vowel,193,0.08865,0.10971,0.117,675184330,1209905446,ʊ̃(1) ɔ̃i(1),ɔ̃ː ɔ̞̃ ɔ̞̃ː
lumped,c,consonant,330,0.15158,0.10442,0.07798,642651707,806403818,cʰ(39) ɟ(20) tʃ(10) j(5) ç(5) ʃ(5) s(4) cç(3),cʰ cʰː cː c̟ c̠ c̻ c̻̟ ʰc
lumped,ɒ,vowel,41,0.01883,0.0956,0.21858,588347192,2260359888,ɑ(3) ɔ(2) ɒ̃(2) a(1) ə(1) ɒə(1) ʔɒ(1),ɒː ɒ̆ ɒ̝
lumped,ɡ̤,consonant,11,0.00505,0.09491,0.10892,584134500,1126399240,ɡ(2) ŋɡ̤(1) ɣ(1),ɡ̤ʱ ɡ̤ː
lumped,ɣ,consonant,309,0.14194,0.09481,0.15049,583480297,1556257525,ɡ(12) ɣʷ(8) x(6) ɰ(6) ɣʲ(5) j(4) ʝ(3) ʁ(3),ɣː ɣ̩
lumped,ð,consonant,127,0.05834,0.09254,0.24108,569515801,2493107403,d(7) dð(1) ðʲ(1) θ͉(1) ʐ(1) θ(1) v(1) ð̥(1),ðː ð̞ ð̪ ð̪̺ ð̺̞
lumped,r̤,consonant,14,0.00643,0.08918,0.10071,548859467,1041517534,ɽ̤(2) ɾ̤(1),ɽ̤ ɽ̤ʱ ɾ̤
lumped,ʁ,consonant,96,0.0441,0.08788,0.07985,540841629,825743605,ʁ̥(6) ɢ(3) ɣ(3) χ(3) ʀ(2) ʁʲ(2) q(2) ɐ(2),ʁː ʁ̞
lumped,ã,vowel,42,0.01929,0.08421,0.10191,518293170,1053849953,ɑ̃(19) ɐ̃(4) ɔ̃(1) ə(1) ʌ(1) æ̃(1) ə̃(1) ɑ̃i(1),ɐ̃ ɑ̃ ɑ̃ː
lumped,ɭ,consonant,284,0.13045,0.08013,0.06638,493140510,686446628,ɭ̥(2) ɭʲ(1) ʲɭ(1) ɭʷ(1),ɭː ɭ̟ ɭ̩ ɭ̺
lumped,ɟ,consonant,283,0.13,0.07672,0.07652,472189165,791314012,c(7) dʒ(5) ɲɟ(3) ɲ(3) ɟʱ(2) ɟʝ(2) ɟ̥(2) j(2),ɟʰ ɟʱ ɟː ɟ̟ ʱɟ
lumped,dz,consonant,261,0.11989,0.07384,0.05682,454457611,587617180,dʒ(28) ndz(10) z(6) dzʲ(4) dzʱ(3) ʒ(2) dzʷ(2) t͉s(1),dzʰ dzʱ dzː dz̪ dz̺ dz̻ d̟z̟ d̪z d̪z̪ d̪z̪ː d̺z̺ d̺z̺ː d̻z̻ d̻z̻ː ʱdz
lumped,œ,vowel,61,0.02802,0.07026,0.08117,432414510,839445352,ʏ(2) ø(1) y(1) œ̃(1) œə(1) ɶ(1) <œ>(1),œː œ̞ œ̞ː œ̠ œ̠ː
lumped,aʊ,vowel,6,0.00276,0.06785,0.17239,417569340,1782764280,ɑʊ(2) ɐʊ(1),aʊ̯ ɐʊ ɑʊ ɑʊ̯
lumped,ɟʝ,consonant,81,0.03721,0.06744,0.06834,415036482,706749307,ʝ(2) ɟ(2) cç(2) ɲɟʝ(1) ɟ̊ʝ̊(1),ɟʝː ɟʝ̞
lumped,aɪ,vowel,8,0.00367,0.06733,0.17142,414387560,1772755404,a(2) ɛ(1) i(1) ɑɪ(1) ɐɪ(1) ɛɪ(1),aɪ̯ aːɪ ɐɪ ɑɪ
lumped,ɔɪ,vowel,4,0.00184,0.06192,0.16779,381086290,1735123986,,ɔɪ̯
lumped,ɨ,vowel,398,0.18282,0.05926,0.04274,364690556,442010104,ɨ̃(16) ɪ(9) i(6) u(5) ɨ̥(5) ə(5) ʉ(3) ɯ(3),ɨː ɨˑ ɨ̆ ɨ̞ ɨ̞ː ɨ̠
lumped,ɟ̤ʝ,consonant,19,0.00873,0.05797,0.06253,356750000,646688108,,
lumped,ø,vowel,87,0.03996,0.05687,0.07031,350003259,727138266,øə(2) ø̥(2) ø̃(1) ɛ̃(1) ɛ(1) ə(1) œ(1) ʏ(1),øː øˑ ø̆ ø̞ ø̞ː ø̠ ø̠̞
lumped,q,consonant,187,0.0859,0.05152,0.09327,317105110,964488464,qʰ(31) χ(7) ʁ(6) ɢ(5) qχ(4) x(3) ʰq(2) qʲ(2),qʰ qː q̺ ʰq ʰqʰ
lumped,ɛ̃,vowel,205,0.09417,0.05105,0.08457,314215209,874583597,ẽ(4) ãʲ(1) ɛ̃i(1),ɛ̃ː ɛ̆̃
lumped,kʷ,consonant,300,0.1378,0.05093,0.03863,313444096,399461782,kʷʰ(23) ɡʷ(6) k(3) ɣʷ(2) kxʷ(1) ʰkʷ(1) ŋkʷ(1) qʷ(1),kʷʰ kʷʰː kʷː ʰkʷ
lumped,ə̃,vowel,72,0.03307,0.04973,0.06524,306036673,674630278,ə̥̃(1) ə̃i(1) ŋ(1) ɴ(1),ə̃ː ə̠̃
lumped,ʌ,vowel,102,0.04685,0.04972,0.03469,305998945,358723188,ɑ(3) ɔ(3) ə(3) ɜ(2) a(2) e(2) ɵ(1) ɘ(1),ʌː ʌ̯
lumped,ɓ,consonant,241,0.1107,0.04635,0.05275,285243496,545512085,ɓʷ(6) b(5) p(3) ɓ̥(3) ɓʲ(3) bʷ(2) m(2) ɡb(1),ɓː
lumped,ɗ,consonant,208,0.09554,0.04047,0.04822,249047806,498611261,d(4) ɗʲ(2) ɗʱ(2) t(2) l(2) nɗ(1) ɗʷ(1) ʔʲ(1),ɗʱ ɗː ɗ̠ ɗ̪
lumped,kʲ,consonant,79,0.03629,0.03791,0.02785,233308361,287989365,kʲʰ(5) kxʲ(2) tʃʲ(1) ŋɡʲ(1) k(1) c(1) tʲ(1),kʲʰ kʲː k̟ʲʰ ʰkʲ
lumped,ui,vowel,51,0.02343,0.03778,0.02867,232536972,296500291,ʊɨ(1),ui̯ uːĭ u̯i u̽i
lumped,ħ,consonant,58,0.02664,0.03555,0.05795,218791523,599261484,ħʷ(1) ħ̃(1) x(1),ħː
lumped,ʕ,consonant,44,0.02021,0.03394,0.02049,208867396,211929680,ɥ(1) ʕˀ(1) ʕ̥(1) ʜ(1),ʕː ʕ̝
lumped,lʲ,consonant,56,0.02572,0.03332,0.02512,205076845,259759124,l̥ʲ(4) ɮ(1) lʷʲ(1),lʲː lʲˑ l̠ʲ l̪ʲ
lumped,tʲ,consonant,73,0.03353,0.03241,0.02476,199477666,256092849,tʲʰ(3) tʃʲ(1) cç(1) c(1) tˡʲ(1) tⁿʲ(1) tʷʲ(1) dʲ(1),tʲʰ tʲː tʲˑ t̠ʲ t̪ʲ t̪ʲʰ t̻ʲ ʰtʲ
lumped,nʲ,consonant,50,0.02297,0.03208,0.02444,197430292,252739037,n̥ʲ(3) n(1),nʲː nʲˑ n̠ʲ n̪ʲ n̻ʲ
lumped,pʲ,consonant,51,0.02343,0.03208,0.02454,197427480,253742786,pʲʰ(5) pɸʲ(1),pʲʰ pʲː ʰpʲ
lumped,sʲ,consonant,33,0.01516,0.03207,0.02415,197347360,249743010,ʃʲ(1) zʲ(1) ʃ(1) tʃ(1),sʲʰ sʲː sʲˑ s̪ʲ
lumped,dʲ,consonant,49,0.02251,0.03204,0.02441,197203664,252427497,ɟ(1) dⁿʲ(1) dˡʲ(1) tʲ(1) tʲʰ(1) lʲ(1),d̠ʲ d̪ʲ d̻ʲ
lumped,bʲ,consonant,39,0.01791,0.03193,0.02452,196523218,253530417,pʲ(1) b̥ʲ(1),bʲː
lumped,rʲ,consonant,51,0.02343,0.03179,0.02396,195626095,247784348,ɾʲ(7) ɻʲ(4) ɾ̃ʲ(1) r̥ʲ(1) ʝ(1) ɹ(1),rʲː r̠ʲ r̪ʲ r̺ʲ ɻʲ ɾʲ ɾ̪ʲ
lumped,zʲ,consonant,22,0.01011,0.03163,0.02375,194641525,245630952,,zʲː z̪ʲ
lumped,β,consonant,271,0.12448,0.03099,0.02375,190754993,245585259,b(14) w(11) v(7) ɸ(5) βʲ(3) ʍ(1) ɯ(1) vʲ(1),βː β̞ β̞ː
lumped,ɡʷ,consonant,151,0.06936,0.03,0.01934,184647628,200015575,ɡ̥ʷ(2) kʷ(2) ɡ(2) kʷʰ(1) ɡʲ(1),ɡʷː ɡ̩ʷ
lumped,oi,vowel,50,0.02297,0.02851,0.03065,175489614,316940974,ɔɛ(1) ʊi(1) øi(1) œi(1),oi̯ o̞i o̞i̯
lumped,lˠ,consonant,6,0.00276,0.02771,0.02208,170521630,228325337,l̥ˠ(5) l(2),l̪ˠ
lumped,mʲ,consonant,50,0.02297,0.02758,0.0217,169733870,224407563,m̥ʲ(1),mʲː
lumped,fʲ,consonant,26,0.01194,0.02737,0.02151,168474493,222457012,,fʲː
lumped,vʲ,consonant,18,0.00827,0.02732,0.02144,168144430,221738203,βʲ(1),
lumped,ʀ,consonant,11,0.00505,0.027,0.04722,166162324,488357893,r(2) ʁ(2) χ(2) ʌ(1) ʀ̥(1) ə(1) ɐ(1),
lumped,n|n,consonant,120,0.05512,0.0263,0.01822,161840549,188373483,,n̪|n n̪ː|nː
lumped,t|t,consonant,120,0.05512,0.02625,0.01563,161579353,161602433,,t̪|t t̪ʰ|tʰ t̪ː|tː
lumped,s|s,consonant,99,0.04548,0.0259,0.01796,159419745,185760168,,s̪|s s̪ʰ|sʰ s̪ː|sː ʰs̪|ʰs
lumped,sˤ,consonant,11,0.00505,0.02524,0.01575,155320000,162885665,,sˤː s̪ˤ s̪ˤː
lumped,ʃˠ,consonant,1,0.00046,0.02502,0.02013,154000000,208192519,ʃʲ(1),
lumped,ʒˠ,consonant,1,0.00046,0.02502,0.02013,154000000,208192519,,
lumped,ɵ,vowel,38,0.01746,0.02431,0.02438,149624850,252099809,ɵ̃(1) ə(1) ø(1) ɵ̥(1),ɵː ɵ̆ ɵ̞ ɵ̞ː ɵ̞̆ ɵ̟
lumped,ts|ts,consonant,39,0.01791,0.02423,0.01432,149132164,148090242,,t̪s̪|ts t̪s̪ʰ|tsʰ t̪s̪ː|tsː
lumped,tˤ,consonant,12,0.00551,0.02413,0.01544,148505800,159673243,,tˤː t̪ˤ t̪ˤʰ t̪ˤː
lumped,ɴ,consonant,5,0.0023,0.02281,0.01256,140375207,129883027,,ɴː
lumped,kʼ,consonant,167,0.07671,0.02219,0.01711,136595052,176897019,kʲʼ(2) kʷʼ(2) cʼ(1) ɟ̰(1) ɡ̰(1) ɡˀ(1) qʼ(1) ʔ(1),kʼː
lumped,dˤ,consonant,9,0.00413,0.02175,0.01404,133885800,145199562,tˤ(1) d̥ˤ(1),dˤː d̪ˤ d̪ˤː
lumped,zˤ,consonant,9,0.00413,0.02175,0.01404,133885800,145199562,z̥ˤ(1) sˤ(1),zˤː z̪ˤ z̪ˤː
lumped,ʏ,vowel,17,0.00781,0.02167,0.02354,133376404,243435587,y(1) ʏ̥(1),ʏː
lumped,d̤ʒ̤,consonant,4,0.00184,0.02164,0.03768,133187300,389631161,,d̠̤ʒ̤ d̤ʒ̤ʱ d̤ʒ̤ː
lumped,ɔi,vowel,18,0.00827,0.02118,0.02076,130371207,214703346,,ɔi̯ ɔːĭ ɔ̽i
lumped,m̤,consonant,18,0.00827,0.02018,0.01426,124225967,147421830,β̤̃(1) m̤ʱ(1),m̤ʱ
lumped,l|l,consonant,102,0.04685,0.02013,0.01442,123888214,149157979,,l̪|l
lumped,ʝ,consonant,46,0.02113,0.01978,0.04155,121749029,429656081,j(2) dʒ(1) ɣ(1) ɟ(1),ʝː ʝ̟
lumped,eu,vowel,22,0.01011,0.01917,0.00802,118010330,82900663,,eu̯ e̞u e̞u̯
lumped,mb,consonant,266,0.12219,0.01881,0.03412,115787102,352889961,mbʲ(4) mbʷ(3) b(3) m(2) p(2) mpʰ(1) β̃(1) bm(1),mbː
lumped,ŋɡ,consonant,245,0.11254,0.01859,0.03378,114422852,349355740,ŋɡʷ(10) ŋ(6) ŋɡʲ(6) ɲɟ(2) k(2) ŋk(2) ɡ(1) ŋkʰ(1),ŋɡː ŋɡ̟
lumped,pf,consonant,34,0.01562,0.018,0.01693,110794007,175122343,pfʰ(3) f(1) pfʷ(1) pf̃(1) bf(1) bv(1) bvf(1),pfʰ
lumped,l̤,consonant,13,0.00597,0.0177,0.01241,108930467,128371786,,l̠̤
lumped,iə,vowel,18,0.00827,0.01683,0.01193,103608382,123409019,,iə̯ iːə
lumped,ɸ,consonant,119,0.05466,0.01679,0.01205,103308279,124664490,f(6) p(5) v(1) β(1) ɸʲ(1) ɸʷ(1) pʰ(1) h(1),ɸʰ ɸː ɸ̞
lumped,n̤,consonant,14,0.00643,0.01641,0.01146,100998767,118494380,n̤ʱ(1),n̠̤ n̤ʱ n̪̤
lumped,tʼ,consonant,148,0.06798,0.01607,0.01361,98914366,140710782,ɗ(3) d̰(1) dˀ(1) ʈʼ(1) t̰ʲ(1) d(1) tʷʼ(1) tʰʼ(1),tʰʼ tʼː t̪ʼ t̪ʼː t̺ʼ t̻ʼ
lumped,ʌ̃,vowel,17,0.00781,0.01568,0.00832,96523345,86034262,,ʌ̃ː
lumped,tˀ,consonant,3,0.00138,0.01532,0.00802,94310000,82952702,tʲˀ(1),t̪ˀ
lumped,sˀ,consonant,5,0.0023,0.01532,0.00802,94301270,82943972,tsʼ(1),s̪ˀ
lumped,pʼ,consonant,116,0.05328,0.01504,0.01273,92547884,131655842,ɓ(2) b̰(1) bˀ(1) p̰ʲ(1) pʲʼ(1) p(1),pʼː
