level,seg,segment_class,n_languages,pct_languages,pct_l1_weighted,pct_total_weighted,l1_with,total_with,top_allophones,merged_strict_variants,n_wold_recipients,in_wold
lumped,ɬʷ|ɬʷ,consonant,1,0.00046,0.0,0.0,970,970,,ɬ̪ʷ|ɬʷ ɬ̪ʷː|ɬʷː,1,True
lumped,eɛ,vowel,1,0.00046,0.0,0.0,938,938,,,0,False
lumped,oɔ,vowel,1,0.00046,0.0,0.0,938,938,,,0,False
lumped,hˀ,consonant,1,0.00046,0.0,0.0,720,720,,,0,False
lumped,ɺ̰,consonant,1,0.00046,0.0,0.0,720,720,,ɺ̠̰,0,False
lumped,ˀj̥,consonant,1,0.00046,0.0,0.0,610,610,,,0,False
lumped,ˀkʷ,consonant,1,0.00046,0.0,0.0,610,610,,,0,False
lumped,ˀl̥,consonant,1,0.00046,0.0,0.0,610,610,,ˀl̪̥,0,False
lumped,ˀm̥,consonant,1,0.00046,0.0,0.0,610,610,,,0,False
lumped,ˀn̥,consonant,1,0.00046,0.0,0.0,610,610,,ˀn̪̥,0,False
lumped,ˀq,consonant,1,0.00046,0.0,0.0,610,610,,,0,False
lumped,ˀts,consonant,1,0.00046,0.0,0.0,610,610,,ˀt̪s,0,False
lumped,ˀtɬ,consonant,1,0.00046,0.0,0.0,610,610,,ˀt̪ɬ,0,False
lumped,ˀw̥,consonant,1,0.00046,0.0,0.0,610,610,,,0,False
lumped,dzʲ|dzʲ,consonant,1,0.00046,0.0,0.0,600,297,,d̪z̪ʲ|dzʲ,0,False
lumped,rʲ|rʲ,consonant,1,0.00046,0.0,0.0,600,297,,r̪ʲ|rʲ ɾ̪ʲ|ɾʲ,0,False
lumped,tsʲ|tsʲ,consonant,1,0.00046,0.0,0.0,600,297,,t̪s̪ʲ|tsʲ,0,False
lumped,l̥ʲ,consonant,3,0.00138,0.0,0.0,584,584,,l̥ʲː,1,True
lumped,ʈˀ,consonant,1,0.00046,0.0,0.0,550,550,,,0,False
lumped,d̥z̥ʲ,consonant,1,0.00046,0.0,0.0,500,500,,,1,True
lumped,n̥ʲ,consonant,1,0.00046,0.0,0.0,500,500,,n̥ʲː,1,True
lumped,tsˀ,consonant,1,0.00046,0.0,0.0,500,500,,,0,False
lumped,xʷʼ,consonant,1,0.00046,0.0,0.0,500,500,,,0,False
lumped,ɬʼ|ɬʼ,consonant,1,0.00046,0.0,0.0,500,500,,ɬ̪ʼ|ɬʼ,0,False
lumped,χʷʼ,consonant,1,0.00046,0.0,0.0,500,500,,,0,False
lumped,cˀ,consonant,1,0.00046,0.0,0.0,400,400,,,0,False
lumped,Rʲ,consonant,1,0.00046,0.0,0.0,150,150,,,0,False
lumped,ɔ̃ĩ,vowel,2,0.00092,0.0,0.0,145,145,,ɔ̃ĩ,0,False
lumped,oʲ,vowel,1,0.00046,0.0,0.0,125,125,,,0,False
lumped,ãʲ,vowel,1,0.00046,0.0,0.0,125,125,,ãʲ,0,False
lumped,õʲ,vowel,1,0.00046,0.0,0.0,125,125,,õʲ,0,False
lumped,ɨ̃ĩ,vowel,1,0.00046,0.0,0.0,125,125,,ɨ̃ĩ,0,False
lumped,ɵ̰,vowel,1,0.00046,0.0,0.0,103,103,,ɵ̞̰,0,False
lumped,ɨ̰,vowel,2,0.00092,0.0,0.0,94,94,,ɨ̞̰,0,False
lumped,o̜,vowel,2,0.00092,0.0,0.0,93,93,,o̞̜ o̞̜ː,0,False
lumped,ãɛ̃,vowel,1,0.00046,0.0,0.0,93,93,,ãɛ̃,0,False
lumped,ħ̃ʲ,consonant,1,0.00046,0.0,0.0,93,93,,,0,False
lumped,œ̃ɛ̃,vowel,1,0.00046,0.0,0.0,93,93,,,0,False
lumped,ɔ̜̃,vowel,1,0.00046,0.0,0.0,93,93,,ɔ̜̃ː ɔ̟̜̃ː,0,False
lumped,ɔ̜̰,vowel,1,0.00046,0.0,0.0,93,93,,ɔ̟̜̰,0,False
lumped,ɛ̃i,vowel,1,0.00046,0.0,0.0,93,93,,ɛ̃ːi̯,0,False
lumped,ɞ̜,vowel,1,0.00046,0.0,0.0,93,93,,ɞ̜ː,0,False
lumped,ɞ̜̃,vowel,1,0.00046,0.0,0.0,93,93,,ɞ̜̃ː,0,False
lumped,ɞ̜̰,vowel,1,0.00046,0.0,0.0,93,93,,,0,False
lumped,ɟ̥ʝ̥,consonant,1,0.00046,0.0,0.0,93,93,,,0,False
lumped,ʉ̰,vowel,1,0.00046,0.0,0.0,93,93,,,0,False
lumped,øə,vowel,1,0.00046,0.0,0.0,70,70,,,0,False
lumped,ɔʏ,vowel,1,0.00046,0.0,0.0,70,70,,,0,False
lumped,uœ,vowel,1,0.00046,0.0,0.0,50,50,,,0,False
lumped,tɬ̰,consonant,1,0.00046,0.0,0.0,40,40,,,0,False
lumped,ʔr,consonant,1,0.00046,0.0,0.0,30,30,,ʔɾ,0,False
lumped,t̰s̰,consonant,1,0.00046,0.0,0.0,20,20,,,0,False
lumped,sθ,consonant,1,0.00046,0.0,0.0,12,12,θ(1),s̻θ,0,False
lumped,ʡˤ,consonant,1,0.00046,0.0,0.0,11,11,,,0,False
lumped,tʙ,consonant,1,0.00046,0.0,0.0,5,5,,t̪ʙ,0,False
lumped,r̰ˤ,consonant,1,0.00046,0.0,0.0,4,4,ɹ̰ˤ(1),ɹ̰ˤ,0,False
lumped,wʼ,consonant,1,0.00046,0.0,0.0,4,4,,,0,False
lumped,yʼ,vowel,1,0.00046,0.0,0.0,4,4,,,0,False
lumped,ʕʷʼ,consonant,1,0.00046,0.0,0.0,4,4,,,0,False
lumped,ʕʼ,consonant,1,0.00046,0.0,0.0,4,4,,,0,False
lumped,ɫ̥,consonant,1,0.00046,0.0,0.0,2,2,,,0,False
lumped,d̙ˤ,consonant,1,0.00046,0.0,0.03663,0,378792526,,,0,False
lumped,s̙ˤ,consonant,1,0.00046,0.0,0.03663,0,378792526,,,0,False
lumped,t̙ˤ,consonant,1,0.00046,0.0,0.03663,0,378792526,,t̪̙ˤ,0,False
lumped,xʀ̥,consonant,1,0.00046,0.0,0.03663,0,378792526,,,0,False
lumped,ð̙ˤ,consonant,1,0.00046,0.0,0.03663,0,378792526,,ð̪̙ˤ,0,False
lumped,ʊ̜,vowel,1,0.00046,0.0,0.0,0,0,,ʊ̜̈,0,False
lumped,ʕ̙,consonant,1,0.00046,0.0,0.03663,0,378792526,,,0,False
